date,aud,bgn,cad,chf,czk,dkk,eur,gbp,hkd,huf,jpy,krw,nok,nzd,pln,sek,sgd,zar
2014-11-05,1.1614,1.5671,1.1443,0.96498,22.294,5.9636,0.80128,0.62845,7.7522,247.64,114.75,1090.41,6.8702,1.2929,3.3923,7.3849,1.2957,11.1378
2014-11-06,1.1608,1.5625,1.1409,0.96229,22.185,5.9442,0.79891,0.62807,7.7532,247.68,114.51,1087.01,6.8039,1.2918,3.3725,7.3522,1.2919,11.1225
2014-11-07,1.1634,1.5781,1.1432,0.97152,22.355,6.0023,0.80691,0.63213,7.7533,250.01,115.3,1094.5,6.8559,1.2988,3.4119,7.4336,1.2956,11.2999
2014-11-10,1.1538,1.5664,1.1312,0.96332,22.093,5.9576,0.8009,0.62886,7.7548,245.91,114.18,1085.64,6.7464,1.283,3.3755,7.3742,1.2892,11.2074
2014-11-11,1.1579,1.5742,1.1389,0.9678,22.209,5.9885,0.80489,0.63071,7.7537,247.58,115.81,1096.7,6.8307,1.2885,3.3995,7.3976,1.294,11.2845
2014-11-12,1.1485,1.5688,1.1317,0.96439,22.141,5.969,0.80212,0.63207,7.7546,246.54,115.21,1095.15,6.7711,1.2719,3.3843,7.4022,1.2898,11.2381
2014-11-13,1.1443,1.5702,1.1329,0.96484,22.193,5.975,0.80283,0.6352,7.7554,245.95,115.5,1092.77,6.7891,1.2657,3.3945,7.4215,1.2914,11.2243
2014-11-14,1.1528,1.5727,1.1382,0.96615,22.236,5.9854,0.80412,0.63879,7.7546,246.16,116.55,1103.34,6.7972,1.2728,3.401,7.4281,1.2993,11.1962
2014-11-17,1.1453,1.5651,1.131,0.96135,22.168,5.9566,0.80026,0.63932,7.7544,244.89,116.28,1096.46,6.7574,1.2624,3.3801,7.3983,1.2978,11.1185
2014-11-18,1.1461,1.5629,1.1291,0.95996,22.117,5.9485,0.79911,0.6388,7.7548,244.16,116.6,1098.04,6.7357,1.2552,3.3675,7.3828,1.2977,11.0343
2014-11-19,1.1577,1.5603,1.1349,0.95844,22.085,5.9385,0.79777,0.63793,7.7553,243.16,117.63,1109.88,6.7754,1.2724,3.3653,7.3872,1.3041,11.058
2014-11-20,1.1616,1.5598,1.1325,0.95813,22.057,5.9364,0.79751,0.63713,7.7556,242.94,118.23,1114.08,6.7725,1.2731,3.3607,7.4001,1.3021,10.9906
2014-11-21,1.1477,1.5745,1.126,0.96796,22.267,5.9904,0.80502,0.63766,7.7562,245.18,117.9,1111.45,6.7638,1.2624,3.3849,7.43,1.2971,10.919
2014-11-24,1.1593,1.576,1.125,0.96914,22.234,5.9952,0.8058,0.63787,7.7568,245.58,118.31,1116.41,6.7744,1.2709,3.3798,7.4453,1.3037,10.991
2014-11-25,1.1722,1.5742,1.1271,0.96829,22.201,5.988,0.80489,0.6382,7.7557,246.15,118.05,1109.93,6.8118,1.2844,3.3699,7.4583,1.3033,11.0
2014-11-26,1.1757,1.5678,1.1268,0.96401,22.107,5.9636,0.8016,0.63403,7.7545,245.77,117.76,1108.34,6.8216,1.2762,3.3508,7.416,1.3013,10.9707
2014-11-27,1.1667,1.5671,1.1249,0.9633,22.123,5.9613,0.80128,0.63462,7.7526,246.11,117.52,1099.67,6.8886,1.2666,3.3492,7.4209,1.2982,10.9642
2014-11-28,1.1734,1.5668,1.1397,0.96275,22.152,5.9608,0.80109,0.63711,7.755,245.78,118.31,1109.97,6.9675,1.272,3.3517,7.4229,1.3032,11.0268
2014-12-01,1.1774,1.5685,1.1399,0.96463,22.156,5.9669,0.80199,0.63574,7.7545,245.75,118.39,1107.87,6.9569,1.2702,3.3509,7.4234,1.306,11.0307
2014-12-02,1.1848,1.5742,1.1369,0.96909,22.219,5.9889,0.80489,0.63876,7.755,247.05,119.19,1112.56,7.0002,1.2785,3.3513,7.469,1.3073,11.0672
2014-12-03,1.1856,1.5861,1.1381,0.97575,22.401,6.0345,0.81096,0.63758,7.7526,248.74,119.37,1114.14,7.0197,1.2881,3.3734,7.5187,1.3096,11.1745
2014-12-04,1.1934,1.5887,1.137,0.97758,22.432,6.0434,0.81228,0.63853,7.7524,249.29,119.93,1115.7,7.0839,1.2906,3.3802,7.5337,1.3148,11.1803
2014-12-05,1.1944,1.5821,1.1394,0.97242,22.355,6.0184,0.80893,0.63752,7.7514,248.54,120.55,1114.54,7.1271,1.2885,3.3674,7.5222,1.318,11.2258
2014-12-08,1.2065,1.5955,1.1443,0.98083,22.525,6.0696,0.81579,0.63999,7.7511,250.08,121.1,1115.72,7.1769,1.3083,3.3946,7.5916,1.3217,11.5209
2014-12-09,1.2049,1.5812,1.1453,0.97187,22.328,6.0153,0.80847,0.63881,7.7524,247.19,119.67,1108.29,7.123,1.3018,3.3634,7.5191,1.3178,11.4525
2014-12-10,1.198,1.5783,1.1448,0.9703,22.287,6.0036,0.80697,0.63731,7.7517,247.91,118.89,1105.5,7.1631,1.2939,3.3585,7.5271,1.3124,11.4937
2014-12-11,1.2115,1.5737,1.1491,0.96653,22.234,5.9854,0.80463,0.63783,7.7525,247.94,118.44,1101.17,7.2465,1.2787,3.3632,7.5294,1.3134,11.5373
2014-12-12,1.2093,1.5709,1.158,0.96466,22.161,5.9735,0.80321,0.63655,7.7524,248.14,118.4,1102.18,7.3245,1.2808,3.3522,7.5261,1.3098,11.628
2014-12-15,1.2174,1.574,1.1594,0.9666,22.183,5.9858,0.80476,0.63866,7.7526,248.12,118.84,1101.67,7.3849,1.2926,3.3625,7.5725,1.3135,11.6452
2014-12-16,1.2129,1.56,1.1655,0.95788,22.02,5.935,0.79764,0.63532,7.7535,249.05,116.29,1080.07,7.6111,1.2802,3.3549,7.6182,1.3011,11.6498
2014-12-17,1.2213,1.5712,1.1634,0.96481,22.193,5.9773,0.80334,0.63721,7.7537,252.59,117.2,1095.23,7.4313,1.2912,3.3948,7.6333,1.3052,11.7055
2014-12-18,1.2214,1.592,1.1598,0.98103,22.471,6.0556,0.814,0.64021,7.7568,256.19,118.81,1096.59,7.3785,1.2911,3.4532,7.681,1.3145,11.549
2014-12-19,1.2226,1.5928,1.1596,0.98045,22.507,6.0584,0.8144,0.63906,7.7558,257.72,119.24,1099.37,7.3414,1.2859,3.4806,7.7062,1.315,11.6025
2014-12-22,1.2282,1.5954,1.163,0.98173,22.529,6.0691,0.81573,0.64026,7.7574,257.22,119.96,1096.19,7.3876,1.2891,3.4803,7.7931,1.3191,11.59
2014-12-23,1.2304,1.6014,1.1638,0.98518,22.648,6.0925,0.8188,0.64415,7.759,257.05,120.2,1102.58,7.3929,1.2914,3.5016,7.7811,1.3216,11.6048
2014-12-24,1.2319,1.6006,1.1592,0.98412,22.733,6.0886,0.8184,0.64367,7.762,258.68,120.36,1102.83,7.4892,1.2936,3.5255,7.8075,1.3225,11.662
2014-12-29,1.2269,1.6035,1.1628,0.98614,22.724,6.1002,0.81987,0.64294,7.7586,258.0,120.49,1099.51,7.4178,1.2826,3.5273,7.89,1.3228,11.6059
2014-12-30,1.2235,1.6084,1.1622,0.98914,22.803,6.1214,0.82237,0.64334,7.7582,259.03,119.58,1097.2,7.4359,1.2776,3.5447,7.7916,1.3228,11.6354
2014-12-31,1.2214,1.6109,1.1583,0.99036,22.844,6.1324,0.82366,0.64155,7.7564,259.9,119.62,1091.18,7.4475,1.2787,3.5196,7.7366,1.3226,11.5603
2015-01-02,1.2323,1.624,1.1682,0.99826,22.995,6.1807,0.83036,0.64768,7.7557,264.68,120.58,1106.24,7.5081,1.2961,3.5749,7.8637,1.3286,11.6611
2015-01-05,1.2384,1.6415,1.1784,1.0085,23.228,6.2451,0.83928,0.6569,7.7557,267.16,120.02,1110.98,7.6437,1.3021,3.6071,7.9632,1.3361,11.728
2015-01-06,1.2288,1.6416,1.1763,1.0084,23.246,6.2459,0.83935,0.65822,7.7536,268.02,118.93,1100.99,7.7048,1.2908,3.6155,7.9073,1.335,11.7317
2015-01-07,1.2391,1.6531,1.183,1.0152,23.483,6.2903,0.84524,0.66123,7.7545,270.08,119.32,1102.43,7.7339,1.2911,3.6436,7.9443,1.3392,11.714
2015-01-08,1.2337,1.662,1.1816,1.0206,23.679,6.3221,0.84976,0.66375,7.7554,269.42,119.82,1097.57,7.6717,1.2842,3.6456,8.0167,1.3386,11.6343
2015-01-09,1.228,1.6556,1.182,1.0167,23.755,6.2976,0.84653,0.6602,7.7536,268.68,119.2,1092.26,7.6699,1.2795,3.6146,8.0321,1.3366,11.5682
2015-01-12,1.2282,1.6569,1.1897,1.0175,23.964,6.3022,0.84717,0.66003,7.7531,269.43,119.08,1085.42,7.7325,1.2896,3.6229,8.0829,1.3364,11.5263
2015-01-13,1.2257,1.66,1.1966,1.0194,24.109,6.3145,0.84875,0.65923,7.7532,270.13,118.45,1082.8,7.7364,1.2914,3.6347,8.0261,1.3355,11.4995
2015-01-14,1.2291,1.661,1.1965,1.02,23.974,6.3173,0.84926,0.65843,7.7538,271.74,116.76,1085.23,7.6909,1.2951,3.6402,8.0689,1.3354,11.5021
2015-01-15,1.208,1.6705,1.1834,0.87803,23.779,6.35,0.85412,0.65528,7.7512,275.36,116.57,1078.71,7.6136,1.2712,3.6734,8.0809,1.3221,11.45
2015-01-16,1.2179,1.6878,1.2035,0.87401,23.986,6.4158,0.86296,0.65904,7.752,276.47,116.55,1077.58,7.5928,1.2833,3.7262,8.1192,1.3258,11.5663
2015-01-19,1.2179,1.6853,1.1983,0.87204,24.025,6.4063,0.8617,0.6604,7.7521,274.64,117.42,1078.01,7.6109,1.2851,3.7194,8.1065,1.3316,11.6513
2015-01-20,1.2197,1.6891,1.2013,0.87115,24.051,6.4212,0.86363,0.65956,7.753,274.23,118.64,1087.84,7.6013,1.2967,3.7374,8.1438,1.3388,11.6263
2015-01-21,1.2174,1.6871,1.2075,0.86233,24.1,6.4138,0.86259,0.66169,7.7529,272.02,117.37,1082.88,7.6124,1.3046,3.7141,8.1289,1.3331,11.5454
2015-01-22,1.2308,1.6834,1.2354,0.85583,24.014,6.4085,0.86073,0.65794,7.753,271.61,117.66,1083.99,7.6011,1.3207,3.7009,8.1258,1.3323,11.4793
2015-01-23,1.2653,1.7466,1.2446,0.87659,24.854,6.6467,0.89302,0.66735,7.7522,277.65,117.99,1079.57,7.7742,1.3424,3.7756,8.3343,1.3447,11.469
2015-01-26,1.2653,1.7394,1.2459,0.89061,24.683,6.6213,0.88936,0.66609,7.7526,276.3,118.31,1082.39,7.7681,1.3454,3.7493,8.3269,1.3439,11.4793
2015-01-27,1.2589,1.7299,1.2458,0.89952,24.652,6.5879,0.88449,0.66093,7.7527,276.11,117.71,1078.83,7.795,1.3443,3.7414,8.2336,1.3415,11.5938
2015-01-28,1.2548,1.7241,1.2421,0.90286,24.547,6.5621,0.88152,0.65815,7.752,275.19,117.86,1085.83,7.753,1.3361,3.7346,8.1889,1.3527,11.5666
2015-01-29,1.2846,1.7285,1.2531,0.91666,24.562,6.5789,0.88378,0.66085,7.7527,275.74,117.92,1096.13,7.7976,1.3745,3.7405,8.2408,1.3526,11.6245
2015-01-30,1.2857,1.73,1.267,0.92596,24.588,6.5847,0.88456,0.6644,7.752,276.01,117.72,1102.64,7.8138,1.3771,3.7218,8.2806,1.3527,11.5903
2015-02-02,1.2841,1.7293,1.2672,0.93006,24.535,6.5818,0.88417,0.66543,7.7544,274.59,117.65,1101.79,7.7122,1.376,3.6933,8.2822,1.3528,11.5768
2015-02-03,1.3009,1.7192,1.2584,0.92528,24.392,6.5436,0.87904,0.66275,7.7544,271.78,117.33,1099.91,7.5923,1.3838,3.6586,8.2734,1.3504,11.4555
2015-02-04,1.2862,1.7087,1.2452,0.92626,24.262,6.5036,0.87367,0.65665,7.7541,269.83,117.5,1086.18,7.5402,1.353,3.6351,8.237,1.3451,11.4215
2015-02-05,1.281,1.7141,1.2524,0.92787,24.284,6.5255,0.87642,0.65574,7.7524,269.27,117.42,1089.54,7.5697,1.3521,3.6507,8.2891,1.3461,11.3786
2015-02-06,1.273,1.7086,1.2445,0.92024,24.197,6.5031,0.87359,0.65283,7.7522,267.55,117.31,1087.5,7.488,1.3466,3.6385,8.2611,1.3433,11.3118
2015-02-09,1.2798,1.7346,1.25,0.92488,24.585,6.6022,0.88692,0.65765,7.7531,272.55,118.6,1096.9,7.6404,1.3484,3.7093,8.3978,1.3554,11.5777
2015-02-10,1.2855,1.7313,1.2471,0.92564,24.544,6.5894,0.88519,0.65681,7.7538,273.82,119.21,1095.15,7.583,1.3513,3.7185,8.3442,1.3563,11.6352
2015-02-11,1.291,1.7287,1.2611,0.92496,24.465,6.5795,0.88386,0.6537,7.7538,274.13,119.76,1104.99,7.603,1.3498,3.7281,8.36,1.3601,11.8265
2015-02-12,1.3031,1.7265,1.256,0.93212,24.454,6.5718,0.88277,0.65113,7.755,271.68,119.81,1108.49,7.7176,1.3571,3.7002,8.5009,1.3592,11.8079
2015-02-13,1.2907,1.7185,1.2508,0.92927,24.286,6.5407,0.87866,0.65029,7.7554,268.9,119.02,1099.65,7.6035,1.3454,3.67,8.4252,1.3566,11.7239
2015-02-16,1.2859,1.7144,1.2453,0.93145,24.227,6.5252,0.87658,0.65051,7.7577,269.03,118.57,1102.06,7.5416,1.3318,3.6669,8.4009,1.357,11.632
2015-02-17,1.2784,1.7134,1.2374,0.93132,24.195,6.5212,0.87604,0.65125,7.7589,269.65,118.8,1105.95,7.5099,1.3264,3.6682,8.343,1.3546,11.595
2015-02-18,1.2837,1.7198,1.245,0.94152,24.255,6.5459,0.87935,0.64826,7.7584,270.59,119.32,1114.16,7.5167,1.332,3.6853,8.3969,1.3608,11.6884
2015-02-19,1.285,1.7176,1.252,0.9481,24.039,6.5375,0.87819,0.64802,7.7572,268.15,119.01,1113.23,7.592,1.3303,3.6616,8.4055,1.3582,11.6445
2015-02-20,1.2745,1.7311,1.2456,0.94866,24.348,6.604,0.88511,0.65038,7.7567,270.56,118.53,1110.73,7.6058,1.3241,3.7008,8.4274,1.3595,11.6552
2015-02-23,1.2843,1.7311,1.2618,0.94946,24.291,6.6062,0.88511,0.65073,7.7563,270.04,119.05,1109.43,7.6478,1.3313,3.695,8.4666,1.3617,11.711
2015-02-24,1.2896,1.7265,1.2643,0.94942,24.265,6.585,0.88277,0.64831,7.7574,269.24,119.49,1113.74,7.6139,1.344,3.6778,8.4039,1.3612,11.6075
2015-02-25,1.2681,1.7238,1.2441,0.9495,24.166,6.5794,0.88137,0.64587,7.7558,269.3,118.91,1100.73,7.6084,1.3248,3.6678,8.3651,1.3554,11.4798
2015-02-26,1.2686,1.7282,1.247,0.94946,24.313,6.5988,0.88363,0.64514,7.7547,267.63,118.88,1096.23,7.5674,1.3183,3.6701,8.319,1.3513,11.4324
2015-02-27,1.2774,1.74,1.2451,0.94626,24.411,6.6423,0.88968,0.64751,7.7551,269.6,119.26,1099.79,7.6281,1.3211,3.6943,8.3357,1.3602,11.6267
2015-03-02,1.2856,1.7421,1.2492,0.9552,24.484,6.6476,0.89071,0.64968,7.7545,270.4,119.77,1100.61,7.6677,1.3278,3.7021,8.3224,1.3631,11.7077
2015-03-03,1.2794,1.7513,1.2519,0.96132,24.582,6.6738,0.89542,0.6515,7.7551,273.16,119.75,1097.47,7.7091,1.3258,3.7233,8.3063,1.363,11.7923
2015-03-04,1.2757,1.7582,1.2515,0.96134,24.689,6.704,0.89896,0.65255,7.7549,275.5,119.7,1098.88,7.7441,1.317,3.7511,8.3045,1.367,11.7827
2015-03-05,1.2833,1.7669,1.244,0.96639,24.774,6.7343,0.90342,0.65507,7.7556,275.87,120.25,1101.13,7.7207,1.335,3.7399,8.3241,1.3692,11.7592
2015-03-06,1.2761,1.784,1.2466,0.97601,24.899,6.7969,0.91216,0.65858,7.7584,277.1,119.93,1098.08,7.7917,1.3342,3.7561,8.3821,1.3686,11.7791
2015-03-09,1.2931,1.8009,1.2591,0.98444,25.093,6.8604,0.92081,0.66169,7.7591,281.04,120.91,1113.45,7.8992,1.3564,3.792,8.459,1.3793,12.0885
2015-03-10,1.3069,1.8214,1.2634,0.99674,25.41,6.9395,0.93127,0.66381,7.7599,286.76,121.34,1123.73,8.0457,1.3717,3.8525,8.5536,1.3866,12.2806
2015-03-11,1.314,1.8489,1.2698,1.0073,25.802,7.0515,0.94536,0.66511,7.7616,287.55,121.32,1128.04,8.184,1.381,3.9105,8.622,1.3874,12.2949
2015-03-12,1.2976,1.8428,1.2656,1.0022,25.726,7.0268,0.94224,0.66814,7.7677,286.06,120.88,1120.12,8.0948,1.3501,3.8981,8.5877,1.3778,12.2145
2015-03-13,1.3053,1.85,1.2734,1.0072,25.837,7.0559,0.94589,0.67655,7.7671,289.92,121.46,1134.3,8.1588,1.3618,3.9292,8.6566,1.3885,12.4658
2015-03-16,1.3069,1.8526,1.2781,1.0055,25.867,7.072,0.94724,0.67548,7.7651,287.66,121.21,1132.25,8.2277,1.3552,3.9103,8.6703,1.3896,12.401
2015-03-17,1.3083,1.839,1.2774,1.0024,25.56,7.0159,0.94029,0.67696,7.7643,285.96,121.2,1126.43,8.2666,1.3582,3.8921,8.629,1.3885,12.394
2015-03-18,1.3124,1.8465,1.2824,1.0033,25.791,7.0422,0.94411,0.68259,7.7585,287.01,121.18,1129.43,8.4026,1.3653,3.9148,8.8109,1.3911,12.3724
2015-03-19,1.308,1.8318,1.2717,0.99232,25.686,6.9784,0.93659,0.67275,7.7589,283.99,120.93,1121.91,8.0879,1.3537,3.867,8.6913,1.387,12.252
2015-03-20,1.2981,1.815,1.2672,0.97921,25.5,6.915,0.92799,0.67326,7.7594,281.98,120.88,1120.97,8.0851,1.3364,3.83,8.6308,1.3862,12.122
2015-03-23,1.2773,1.7923,1.2525,0.96783,25.086,6.8324,0.91642,0.67064,7.7555,279.28,119.87,1107.5,7.9064,1.3118,3.777,8.5048,1.3706,11.9715
2015-03-24,1.2642,1.7861,1.2465,0.95808,25.014,6.8131,0.91324,0.67068,7.7545,276.04,119.53,1104.49,7.8479,1.306,3.7563,8.483,1.3641,11.8374
2015-03-25,1.2676,1.7804,1.2482,0.9574,24.923,6.7991,0.91033,0.67046,7.7552,272.01,119.37,1099.88,7.8225,1.3038,3.7194,8.4685,1.3676,11.7955
2015-03-26,1.2749,1.7824,1.2442,0.95671,24.949,6.8056,0.91133,0.67174,7.7545,273.08,119.08,1104.66,7.8379,1.315,3.7148,8.4981,1.3658,11.8645
2015-03-27,1.2841,1.8016,1.2509,0.965,25.353,6.8784,0.92115,0.67225,7.7543,276.84,119.19,1104.85,7.9633,1.3211,3.7747,8.5831,1.369,12.0214
2015-03-30,1.3055,1.8034,1.2641,0.96256,25.332,6.887,0.92208,0.6757,7.7547,276.47,119.89,1107.46,7.9802,1.3294,3.7748,8.5945,1.3737,12.1204
2015-03-31,1.3155,1.8178,1.2769,0.97249,25.591,6.9427,0.92945,0.67599,7.7537,278.31,119.85,1108.45,8.0895,1.3373,3.7972,8.6347,1.3732,12.206
2015-04-01,1.3159,1.8185,1.2675,0.96941,25.609,6.9464,0.9298,0.67736,7.7529,277.56,120.21,1104.3,8.0609,1.3456,3.7757,8.6045,1.3664,12.0884
2015-04-02,1.3244,1.8059,1.2644,0.9603,25.457,6.8982,0.92336,0.67553,7.7524,276.62,119.66,1092.62,7.9876,1.3388,3.7532,8.6283,1.3591,11.9991
2015-04-07,1.3084,1.8031,1.2504,0.96229,25.311,6.888,0.92191,0.67171,7.752,275.73,120.15,1090.88,8.0483,1.3297,3.7409,8.642,1.3574,11.8323
2015-04-08,1.2961,1.8006,1.2417,0.96096,25.205,6.8788,0.92064,0.66875,7.7502,273.08,119.77,1090.58,7.988,1.3179,3.6983,8.6167,1.3539,11.7825
2015-04-09,1.2949,1.8153,1.2524,0.96965,25.411,6.9349,0.92816,0.67459,7.7501,275.85,119.94,1090.95,8.0397,1.3169,3.7281,8.671,1.3538,11.7882
2015-04-10,1.3079,1.8503,1.2664,0.98297,25.906,7.0687,0.94607,0.68534,7.7501,281.34,120.45,1095.48,8.1485,1.3301,3.8014,8.8298,1.366,12.059
2015-04-13,1.3197,1.8535,1.2627,0.98304,25.959,7.0806,0.94769,0.68376,7.7501,281.32,120.55,1102.45,8.1008,1.3445,3.8036,8.8428,1.3733,12.1549
2015-04-14,1.3192,1.8514,1.2582,0.97917,25.885,7.0703,0.94661,0.68317,7.7501,280.8,119.91,1095.17,8.0292,1.3413,3.7964,8.8257,1.3631,12.1261
2015-04-15,1.3182,1.8488,1.255,0.97561,25.915,7.0584,0.94527,0.67757,7.7516,281.55,119.6,1096.04,7.9544,1.3332,3.7979,8.8019,1.3614,12.153
2015-04-16,1.2875,1.826,1.2305,0.96415,25.677,6.9683,0.93362,0.67118,7.7519,280.97,119.17,1087.26,7.8167,1.3106,3.7634,8.6459,1.3539,12.0513
2015-04-17,1.28,1.8086,1.2191,0.95219,25.417,6.8992,0.92473,0.66571,7.7511,278.68,118.78,1079.26,7.7649,1.2969,3.7162,8.5927,1.3429,11.9467
2015-04-20,1.2891,1.8239,1.2252,0.95897,25.568,6.9573,0.93257,0.67103,7.7529,277.81,119.07,1082.02,7.8728,1.3028,3.7201,8.6746,1.3489,12.1001
2015-04-21,1.2917,1.8279,1.2229,0.95813,25.624,6.9729,0.93458,0.67168,7.7501,277.95,119.39,1083.01,7.8738,1.2976,3.7087,8.6788,1.3498,12.1099
2015-04-22,1.2842,1.8205,1.2242,0.9609,25.569,6.9458,0.93084,0.66359,7.75,279.5,119.57,1077.75,7.8591,1.2959,3.7254,8.6554,1.3456,12.1341
2015-04-23,1.2938,1.8156,1.2226,0.96389,25.435,6.9255,0.92833,0.66561,7.7501,279.96,120.09,1083.96,7.9057,1.3237,3.7305,8.7068,1.3473,12.2541
2015-04-24,1.2827,1.8069,1.2119,0.9551,25.364,6.8927,0.92387,0.6614,7.75,278.53,119.51,1078.25,7.8298,1.3216,3.7076,8.6674,1.3375,12.1825
2015-04-27,1.2814,1.8072,1.2156,0.95796,25.357,6.8941,0.92404,0.6618,7.7506,278.33,119.41,1074.09,7.7938,1.3168,3.6996,8.6455,1.3339,12.1092
2015-04-28,1.2585,1.7899,1.2069,0.95763,25.14,6.8278,0.91516,0.65434,7.7511,275.78,119.05,1068.16,7.6801,1.3019,3.662,8.585,1.3209,11.907
2015-04-29,1.2509,1.7777,1.2054,0.95355,24.936,6.7823,0.90893,0.65088,7.7511,275.0,119.25,1071.75,7.6213,1.3007,3.6466,8.4278,1.3231,11.878
2015-04-30,1.2627,1.7439,1.202,0.935,24.458,6.6546,0.89166,0.64797,7.7508,270.0,118.82,1072.21,7.4761,1.3132,3.5889,8.3157,1.321,11.8068
2015-05-04,1.2756,1.7538,1.2116,0.93535,24.537,6.6935,0.8967,0.66166,7.7529,272.08,120.22,1082.03,7.5888,1.3206,3.6298,8.3698,1.3326,12.0508
2015-05-05,1.27,1.7593,1.209,0.93335,24.613,6.7147,0.89952,0.66115,7.7511,271.39,120.46,1083.67,7.5987,1.3333,3.6145,8.3911,1.3369,12.048
2015-05-06,1.2493,1.7416,1.201,0.92378,24.412,6.6472,0.89047,0.65681,7.7518,271.19,119.85,1082.67,7.4915,1.3348,3.6049,8.2873,1.3267,12.034
2015-05-07,1.2548,1.73,1.207,0.9149,24.241,6.6021,0.88456,0.65679,7.7525,269.4,119.17,1091.58,7.3662,1.3364,3.579,8.2221,1.3312,11.9962
2015-05-08,1.2638,1.743,1.2103,0.9255,24.428,6.6517,0.89119,0.64878,7.7535,270.84,120.22,1093.56,7.4695,1.3444,3.6253,8.2831,1.3299,12.0548
2015-05-11,1.267,1.7553,1.2114,0.93367,24.592,6.6979,0.8975,0.64584,7.7527,273.2,119.94,1094.63,7.561,1.3566,3.65,8.319,1.3347,11.9892
2015-05-12,1.2519,1.7402,1.204,0.92499,24.374,6.6403,0.88976,0.63742,7.7527,272.77,119.98,1095.52,7.4691,1.3559,3.6505,8.2878,1.3358,12.1298
2015-05-13,1.2428,1.743,1.1974,0.92772,24.463,6.6509,0.89119,0.63934,7.7522,273.55,119.7,1095.29,7.4476,1.3422,3.6425,8.3118,1.3293,11.982
2015-05-14,1.2336,1.7128,1.1949,0.90954,24.046,6.537,0.87573,0.63324,7.7511,269.31,119.2,1090.6,7.3849,1.331,3.5754,8.2237,1.3182,11.8335
2015-05-15,1.2499,1.7265,1.2037,0.92364,24.189,6.59,0.88277,0.63656,7.751,270.72,119.86,1089.76,7.3927,1.3451,3.5692,8.3221,1.3262,11.8678
2015-05-18,1.2493,1.7173,1.2058,0.92036,24.059,6.5537,0.87804,0.63834,7.7516,270.04,119.7,1086.08,7.3593,1.3483,3.5662,8.2392,1.322,11.858
2015-05-19,1.2547,1.7494,1.2181,0.93202,24.47,6.6717,0.89445,0.64566,7.7521,272.87,120.18,1090.6,7.4727,1.3509,3.6213,8.3303,1.3314,11.8551
2015-05-20,1.2655,1.7591,1.2213,0.93803,24.582,6.7097,0.89944,0.64373,7.7526,275.68,120.91,1095.75,7.5531,1.362,3.6565,8.3582,1.3358,11.8979
2015-05-21,1.2676,1.7568,1.2216,0.93362,24.568,6.6987,0.89823,0.63765,7.7537,275.73,121.07,1094.16,7.5748,1.3688,3.6791,8.3188,1.3361,11.777
2015-05-22,1.2686,1.7519,1.22,0.93309,24.539,6.6792,0.89574,0.63938,7.752,274.96,120.93,1091.14,7.5363,1.3587,3.6728,8.2834,1.33,11.7828
2015-05-25,1.2774,1.7816,1.2294,0.9427,24.934,6.791,0.91091,0.64675,7.7519,280.3,121.51,1097.11,7.6426,1.3686,3.7416,8.4191,1.3416,11.9361
2015-05-26,1.2832,1.79,1.2374,0.94737,25.084,6.8231,0.91525,0.64946,7.7527,282.97,122.71,1104.72,7.6593,1.3711,3.7883,8.4075,1.3461,12.0124
2015-05-27,1.297,1.8004,1.2456,0.95103,25.227,6.8641,0.92056,0.65083,7.7531,284.27,123.7,1109.38,7.7561,1.3837,3.8051,8.5343,1.3524,12.1164
2015-05-28,1.3094,1.795,1.2476,0.94934,25.205,6.8464,0.91777,0.65382,7.7537,283.27,124.23,1108.94,7.7928,1.3962,3.7894,8.5001,1.3512,12.1146
2015-05-29,1.307,1.7829,1.2443,0.94266,24.978,6.8001,0.91158,0.65542,7.7531,281.59,123.93,1112.41,7.7812,1.4043,3.7646,8.5025,1.349,12.1613
2015-06-01,1.3104,1.7871,1.2494,0.94399,25.073,6.8154,0.91374,0.65721,7.755,282.45,124.08,1112.14,7.9555,1.4046,3.777,8.5649,1.3519,12.2548
2015-06-02,1.3004,1.7733,1.2498,0.94215,24.879,6.7631,0.9067,0.65672,7.7558,280.43,124.69,1114.18,7.8661,1.4042,3.7436,8.5058,1.3551,12.2592
2015-06-03,1.2862,1.7566,1.2445,0.9365,24.663,6.6999,0.89815,0.6534,7.7537,279.64,124.36,1107.81,7.8269,1.3999,3.7059,8.4327,1.3488,12.2588
2015-06-04,1.2917,1.7282,1.2449,0.93231,24.271,6.5918,0.88363,0.64982,7.7523,275.96,124.12,1110.65,7.7202,1.3991,3.684,8.2527,1.345,12.3376
2015-06-05,1.2956,1.7434,1.25,0.93403,24.421,6.6503,0.89142,0.65226,7.7535,277.48,124.77,1114.05,7.8521,1.4007,3.6942,8.3274,1.348,12.402
2015-06-08,1.3094,1.7522,1.2434,0.938,24.575,6.6836,0.8959,0.65562,7.7527,281.27,125.28,1121.73,7.9081,1.4134,3.7225,8.3926,1.3586,12.584
2015-06-09,1.2984,1.7386,1.2347,0.9303,24.319,6.632,0.88897,0.65375,7.7528,277.61,124.06,1118.93,7.8034,1.397,3.7032,8.315,1.3509,12.4345
2015-06-10,1.2919,1.734,1.2236,0.92969,24.22,6.6154,0.8866,0.6458,7.753,276.86,122.96,1112.69,7.7126,1.391,3.6794,8.3,1.3448,12.368
